Id;Id_exclusiva;Nível_da_estrutura_de_tópicos;EDT;Nome;Porcentagem_Prev_Real;Porcentagem_Prev_LB;Duração;Início;Término;Início_da_Linha_de_Base;Término_da_linha_de_base;Área;Responsável_da_Tarefa;Dashboard;Desvio_LB
116;13162;4;1.7.10.25;Posicionar Barreira de Proteção Contra Avanço da Limpeza do Trilho Reto;100;100;0 hrs;Seg 18/08/25 23:00;Seg 18/08/25 23:00;Sex 15/08/25 23:00;Sex 15/08/25 23:00;Forno;Operação;;0
117;567;4;1.7.10.26;Retirada de Carros Grelhas Concluída;100;100;0 hrs;Dom 17/08/25 16:00;Dom 17/08/25 16:00;Sáb 16/08/25 20:30;Sáb 16/08/25 20:30;Forno;;;0
118;7822;4;1.7.10.27;Realizar Limpeza dos Trilhos Superiores, Selagens Inferiores e Vigas de Apoio e Colunas Superiores com Hidrojato;25;100;20,38 hrs;Seg 18/08/25 23:00;Qua 20/08/25 07:00;Sáb 16/08/25 03:00;Dom 17/08/25 00:30;Forno;Reframax - EPU;;0
119;7823;4;1.7.10.28;Meio do Forno Liberado para Manutenção na Região Superior;100;100;0 hrs;Qua 20/08/25 07:00;Qua 20/08/25 07:00;Dom 17/08/25 00:30;Dom 17/08/25 00:30;Forno;;;0
120;566;4;1.7.10.29;Retirar Termopares do Forno;100;100;0 hrs;Ter 19/08/25 06:00;Ter 19/08/25 06:00;Sáb 16/08/25 13:00;Sáb 16/08/25 15:00;Forno;Instrumentação;;0
121;579;4;1.7.10.30;Procedimento de Parada para Manutenção da Roda de Abaixamento;100;100;29 hrs;Sáb 16/08/25 03:00;Dom 17/08/25 08:00;Sex 15/08/25 19:30;Dom 17/08/25 03:30;Forno;;;0
122;582;5;1.7.10.30.1;Realizar Limpeza Preliminar Interna do Abaixamento;100;100;4 hrs;Sáb 16/08/25 03:00;Sáb 16/08/25 07:00;Sex 15/08/25 19:30;Sáb 16/08/25 07:30;Forno;Operação;;0
123;584;5;1.7.10.30.2;Limpar Chute Móvel, Chute Rotativo, Calhas Laterais e Silo da Descarga do Forno (3Q21);100;100;6 hrs;Sáb 16/08/25 22:00;Dom 17/08/25 04:00;Sáb 16/08/25 07:30;Sáb 16/08/25 23:30;Forno;Operação;;0
124;849;5;1.7.10.30.3;Limpar Trilho Curvo do Abaixamento;100;100;4 hrs;Dom 17/08/25 04:00;Dom 17/08/25 08:00;Sáb 16/08/25 23:30;Dom 17/08/25 03:30;Forno;Operação;;0
125;585;4;1.7.10.31;Roda de Abaixamento Liberado para Manutenção ;100;100;0 hrs;Dom 17/08/25 08:00;Dom 17/08/25 08:00;Dom 17/08/25 03:30;Dom 17/08/25 03:30;Forno;;;0
126;596;4;1.7.10.32;Procedimento de Parada para Manutenção Roda Levantamento;100;100;30 hrs;Dom 17/08/25 16:00;Seg 18/08/25 22:00;Sáb 16/08/25 20:30;Dom 17/08/25 20:30;Forno;;;0
127;598;5;1.7.10.32.1;Limpar Silo 3Q91, Pernas da Camada de Forramento / Comporta e Pernas da Camada Lateral;100;100;10 hrs;Dom 17/08/25 16:00;Seg 18/08/25 02:00;Sáb 16/08/25 20:30;Dom 17/08/25 08:30;Forno;Operação;;0
128;7820;5;1.7.10.32.2;"Realizar Limpeza das Selagem Basculante (3 Primeiras Selagens); Roda de Levantamento, Grades sob a Roda de Levantamento e Calhas 3Q7";100;100;2 hrs;Seg 18/08/25 02:00;Seg 18/08/25 04:00;Dom 17/08/25 08:30;Dom 17/08/25 10:30;Forno;Operação;;0
129;599;5;1.7.10.32.3;Limpar Trilho Curvo do Levantamento;100;100;3 hrs;Seg 18/08/25 04:00;Seg 18/08/25 07:00;Dom 17/08/25 10:30;Dom 17/08/25 14:30;Forno;Operação;;0
130;568;5;1.7.10.32.4;"Inserir 02 Carros Gabaritos e Marcar Posições (Descanso; Camada de Fundo; Camada Lateral) do Carro na Região da Carga";100;100;2 hrs;Seg 18/08/25 09:00;Seg 18/08/25 11:00;Dom 17/08/25 14:30;Dom 17/08/25 16:30;Forno;Operação;;0
131;7826;5;1.7.10.32.5;Realizar Bloqueio do Elétrico do Forno;100;100;4 hrs;Seg 18/08/25 18:00;Seg 18/08/25 22:00;Dom 17/08/25 16:30;Dom 17/08/25 20:30;Forno;Operação;;0
132;602;4;1.7.10.33;Roda de Levantamento Liberada para Manutenção;100;100;0 hrs;Seg 18/08/25 22:00;Seg 18/08/25 22:00;Dom 17/08/25 20:30;Dom 17/08/25 20:30;Forno;;;0
133;478;3;1.7.11;Ventiladores;100;100;28 hrs;Seg 18/08/25 00:00;Ter 19/08/25 04:00;Sex 15/08/25 13:00;Seg 18/08/25 05:00;Ventiladores;;;0
134;491;4;1.7.11.1;3R90 - Ambiental;100;100;4 hrs;Seg 18/08/25 00:00;Seg 18/08/25 04:00;Sex 15/08/25 13:00;Sex 15/08/25 21:00;Ventiladores;;;0
135;323;5;1.7.11.1.1;Bloqueio Elétrico 3R90;100;100;2 hrs;Seg 18/08/25 00:00;Seg 18/08/25 02:00;Sex 15/08/25 13:00;Sex 15/08/25 17:00;Ventiladores;Operação;;0
136;324;5;1.7.11.1.2;Teste Operacional do Bloqueio 3R90;100;100;2 hrs;Seg 18/08/25 02:00;Seg 18/08/25 04:00;Sex 15/08/25 17:00;Sex 15/08/25 21:00;Ventiladores;Operação;;0
137;496;4;1.7.11.2;3Q53 - Queima para Secagem Descendente;100;100;4 hrs;Seg 18/08/25 00:00;Seg 18/08/25 04:00;Sáb 16/08/25 13:00;Sáb 16/08/25 21:00;Ventiladores;;;0
138;304;5;1.7.11.2.1;Bloqueio Elétrico 3Q53;100;100;2 hrs;Seg 18/08/25 00:00;Seg 18/08/25 02:00;Sáb 16/08/25 13:00;Sáb 16/08/25 17:00;Ventiladores;Operação;;0
139;303;5;1.7.11.2.2;Teste Operacional do Bloqueio 3Q53;100;100;2 hrs;Seg 18/08/25 02:00;Seg 18/08/25 04:00;Sáb 16/08/25 17:00;Sáb 16/08/25 21:00;Ventiladores;Operação;;0
140;495;4;1.7.11.3;3Q69 - Resfriamento Secundário para Secagem Ascentente;100;100;4 hrs;Seg 18/08/25 00:00;Seg 18/08/25 04:00;Sáb 16/08/25 13:00;Sáb 16/08/25 21:00;Ventiladores;;;0
141;293;5;1.7.11.3.1;Bloqueio Elétrico 3Q69;100;100;2 hrs;Seg 18/08/25 00:00;Seg 18/08/25 02:00;Sáb 16/08/25 13:00;Sáb 16/08/25 17:00;Ventiladores;Operação;;0
142;292;5;1.7.11.3.2;Teste Operacional do Bloqueio 3Q69;100;100;2 hrs;Seg 18/08/25 02:00;Seg 18/08/25 04:00;Sáb 16/08/25 17:00;Sáb 16/08/25 21:00;Ventiladores;Operação;;0
143;497;4;1.7.11.4;3Q45 - Resfriamento;100;100;4 hrs;Seg 18/08/25 00:00;Seg 18/08/25 04:00;Sáb 16/08/25 21:00;Dom 17/08/25 05:00;Ventiladores;;;0
144;265;5;1.7.11.4.1;Bloqueio Elétrico 3Q45;100;100;2 hrs;Seg 18/08/25 00:00;Seg 18/08/25 02:00;Sáb 16/08/25 21:00;Dom 17/08/25 01:00;Ventiladores;Operação;;0
145;264;5;1.7.11.4.2;Teste Operacional do Bloqueio 3Q45;100;100;2 hrs;Seg 18/08/25 02:00;Seg 18/08/25 04:00;Dom 17/08/25 01:00;Dom 17/08/25 05:00;Ventiladores;Operação;;0
146;494;4;1.7.11.5;3Q65 - Secagem Descendente para PP 3R1;100;100;4 hrs;Seg 18/08/25 00:00;Seg 18/08/25 04:00;Dom 17/08/25 05:00;Dom 17/08/25 13:00;Ventiladores;;;0
147;282;5;1.7.11.5.1;Bloqueio Elétrico 3Q65;100;100;2 hrs;Seg 18/08/25 00:00;Seg 18/08/25 02:00;Dom 17/08/25 05:00;Dom 17/08/25 09:00;Ventiladores;Operação;;0
148;281;5;1.7.11.5.2;Teste Operacional do Bloqueio 3Q65;100;100;2 hrs;Seg 18/08/25 02:00;Seg 18/08/25 04:00;Dom 17/08/25 09:00;Dom 17/08/25 13:00;Ventiladores;Operação;;0
149;493;4;1.7.11.6;3Q110 - Secagem Ascendente para PP 3R20;100;100;8 hrs;Seg 18/08/25 20:00;Ter 19/08/25 04:00;Dom 17/08/25 13:00;Dom 17/08/25 21:00;Ventiladores;;;0
150;154;5;1.7.11.6.1;Bloqueio Elétrico 3Q110;100;100;4 hrs;Seg 18/08/25 20:00;Ter 19/08/25 00:00;Dom 17/08/25 13:00;Dom 17/08/25 17:00;Ventiladores;Operação;;0
151;155;5;1.7.11.6.2;Teste Operacional do Bloqueio 3Q110;100;100;4 hrs;Ter 19/08/25 00:00;Ter 19/08/25 04:00;Dom 17/08/25 17:00;Dom 17/08/25 21:00;Ventiladores;Operação;;0
152;492;4;1.7.11.7;3Q36 A / B - Atomizadores;100;100;8 hrs;Seg 18/08/25 20:00;Ter 19/08/25 04:00;Dom 17/08/25 21:00;Seg 18/08/25 05:00;Ventiladores;;;0
153;312;5;1.7.11.7.1;Bloqueio Elétrico 3Q36 A / B;100;100;4 hrs;Seg 18/08/25 20:00;Ter 19/08/25 00:00;Dom 17/08/25 21:00;Seg 18/08/25 01:00;Ventiladores;Operação;;0
154;313;5;1.7.11.7.2;Teste Operacional do Bloqueio 3Q36 A / B;100;100;4 hrs;Ter 19/08/25 00:00;Ter 19/08/25 04:00;Seg 18/08/25 01:00;Seg 18/08/25 05:00;Ventiladores;Operação;;0
155;7768;3;1.7.12;Ventiladores Bloqueados;100;100;0 hrs;Ter 19/08/25 04:00;Ter 19/08/25 04:00;Seg 18/08/25 05:00;Seg 18/08/25 05:00;Ventiladores;;;0
156;7749;3;1.7.13;Torre de Refriamento - 3F15;0;99,99;5 hrs;Ter 19/08/25 07:00;Ter 19/08/25 12:00;Seg 18/08/25 05:00;Seg 18/08/25 10:00;Torre de Resfriamento;;;0
157;7755;4;1.7.13.1;3F15 - Bombas de Vácuo (3F17) e Redutores da Moagem (3F16);0;100;4 hrs;Ter 19/08/25 07:00;Ter 19/08/25 11:00;Seg 18/08/25 05:00;Seg 18/08/25 09:00;Torre de Resfriamento;;;0
158;7754;5;1.7.13.1.1;Esvaziar Torre de Resfriamento;0;100;2 hrs;Ter 19/08/25 07:00;Ter 19/08/25 09:00;Seg 18/08/25 05:00;Seg 18/08/25 07:00;Torre de Resfriamento;Operação;;0
159;7753;5;1.7.13.1.2;Realizar Bloqueio;0;100;2 hrs;Ter 19/08/25 09:00;Ter 19/08/25 11:00;Seg 18/08/25 07:00;Seg 18/08/25 09:00;Torre de Resfriamento;Operação;;0
160;7750;4;1.7.13.2;3F15 -  Ventiladores (3F18);0;100;5 hrs;Ter 19/08/25 07:00;Ter 19/08/25 12:00;Seg 18/08/25 05:00;Seg 18/08/25 10:00;Torre de Resfriamento;;;0
161;120;5;1.7.13.2.1;Esvaziar Torre de Resfriamento;0;100;3 hrs;Ter 19/08/25 07:00;Ter 19/08/25 10:00;Seg 18/08/25 05:00;Seg 18/08/25 08:00;Torre de Resfriamento;Operação;;0
162;121;5;1.7.13.2.2;Realizar Bloqueio;0;100;2 hrs;Ter 19/08/25 10:00;Ter 19/08/25 12:00;Seg 18/08/25 08:00;Seg 18/08/25 10:00;Torre de Resfriamento;Operação;;0
163;477;3;1.7.14;Precipitadores;100;100;69 hrs;Sáb 16/08/25 07:00;Ter 19/08/25 04:00;Sex 15/08/25 13:00;Seg 18/08/25 01:00;Precipitadores;;;0
164;501;4;1.7.14.1;3R80;100;100;61 hrs;Sáb 16/08/25 07:00;Seg 18/08/25 20:00;Sex 15/08/25 13:00;Dom 17/08/25 01:00;Precipitadores;;;0
165;833;5;1.7.14.1.1;Batimento de Todos os Campos e Descarregar as Tremonhas do 3R80;100;100;2 hrs;Sáb 16/08/25 07:00;Sáb 16/08/25 09:00;Sex 15/08/25 13:00;Sex 15/08/25 15:00;Precipitadores;Operação;;0
166;379;5;1.7.14.1.2;Bloqueio Elétrico e aterramento do Precipitador 3R80;100;100;2 hrs;Seg 18/08/25 04:00;Seg 18/08/25 06:00;Sex 15/08/25 21:00;Sex 15/08/25 23:00;Precipitadores;Operação;;0
167;414;5;1.7.14.1.3;Teste Operacional de Bloqueio do 3R80;100;100;2 hrs;Seg 18/08/25 06:00;Seg 18/08/25 08:00;Sex 15/08/25 23:00;Sáb 16/08/25 01:00;Precipitadores;Operação;;0
168;785;5;1.7.14.1.4;Resfriamento Natural / Limpeza do 3R80;100;100;12 hrs;Seg 18/08/25 08:00;Seg 18/08/25 20:00;Sáb 16/08/25 01:00;Dom 17/08/25 01:00;Precipitadores;Operação;;0
169;13097;4;1.7.14.2;Manter Batimento dos Precipitadores 3R1 e 3R20 até o Fim do Resfriamento Forçado do Forno ;100;100;0 hrs;Seg 18/08/25 00:00;Seg 18/08/25 00:00;Sáb 16/08/25 13:00;Sáb 16/08/25 13:00;Precipitadores;;;0
170;13098;4;1.7.14.3;Manter Exaustão dos Precipitadores 3R1 e 3R20 Durante o Resfriamento do Forçado do Forno;100;100;0 hrs;Ter 19/08/25 00:00;Ter 19/08/25 00:00;Sáb 16/08/25 13:00;Sáb 16/08/25 13:00;Precipitadores;;;0
171;500;4;1.7.14.4;3R1;100;100;4 hrs;Seg 18/08/25 00:00;Seg 18/08/25 04:00;Dom 17/08/25 13:00;Dom 17/08/25 17:00;Precipitadores;;;0
172;372;5;1.7.14.4.1;Bloqueio Elétrico e aterramento do Precipitador 3R1;100;100;2 hrs;Seg 18/08/25 00:00;Seg 18/08/25 02:00;Dom 17/08/25 13:00;Dom 17/08/25 15:00;Precipitadores;Operação;;0
173;371;5;1.7.14.4.2;Teste Operacional de Bloqueio do 3R1;100;100;2 hrs;Seg 18/08/25 02:00;Seg 18/08/25 04:00;Dom 17/08/25 15:00;Dom 17/08/25 17:00;Precipitadores;Operação;;0
174;499;4;1.7.14.5;3R20;100;100;4 hrs;Ter 19/08/25 00:00;Ter 19/08/25 04:00;Dom 17/08/25 21:00;Seg 18/08/25 01:00;Precipitadores;;;0
175;551;5;1.7.14.5.1;Bloqueio Elétrico e aterramento do Precipitador 3R20;100;100;2 hrs;Ter 19/08/25 00:00;Ter 19/08/25 02:00;Dom 17/08/25 21:00;Dom 17/08/25 23:00;Precipitadores;Operação;;0
176;548;5;1.7.14.5.2;Teste Operacional de Bloqueio do 3R20;100;100;2 hrs;Ter 19/08/25 02:00;Ter 19/08/25 04:00;Dom 17/08/25 23:00;Seg 18/08/25 01:00;Precipitadores;Operação;;0
177;7838;3;1.7.15;Caixas de Vento;35,71;52;97 hrs;Seg 18/08/25 22:00;Sex 22/08/25 23:00;Seg 18/08/25 05:00;Sex 22/08/25 06:00;Caixa de Vento;;;-0,25
178;7843;4;1.7.15.1;Abrir Caixas de Vento e Tubulões;100;100;9 hrs;Seg 18/08/25 22:00;Ter 19/08/25 07:00;Seg 18/08/25 05:00;Seg 18/08/25 14:00;Caixa de Vento;Operação;;0
179;7842;4;1.7.15.2;Inspecionar as Caixas de Vento;100;100;3 hrs;Ter 19/08/25 07:00;Ter 19/08/25 10:00;Seg 18/08/25 14:00;Seg 18/08/25 17:00;Caixa de Vento;Operação;;0
180;7841;4;1.7.15.3;Realizar Limpeza Operacional das Caixas de Vento;25;44;72 hrs;Ter 19/08/25 10:00;Sex 22/08/25 23:00;Seg 18/08/25 17:00;Sex 22/08/25 06:00;Caixa de Vento;Reframax;;-0,25
181;8820;4;1.7.15.4;Caixas de Ventos Liberadas para Manutenção;0;0;0 hrs;Sex 22/08/25 23:00;Sex 22/08/25 23:00;Sex 22/08/25 06:00;Sex 22/08/25 06:00;Caixa de Vento;;;0
182;13145;3;1.7.16;Circuito de Emergência;0;0;128 hrs;Sex 22/08/25 23:00;Qui 28/08/25 07:00;Sex 22/08/25 06:00;Qua 27/08/25 14:00;Emergência;;;0
183;7844;4;1.7.16.1;"Realizar Limpeza pelo Circuito da Emergência (3Q22B; 3Q24; 3Q26) ";0;0;120 hrs;Sex 22/08/25 23:00;Qua 27/08/25 23:00;Sex 22/08/25 06:00;Qua 27/08/25 06:00;Emergência;Operação;;0
184;7762;4;1.7.16.2;"Esvaziar Circuito de Limpeza do Forno (3Q20; 3Q24; 3Q26)";0;0;4 hrs;Qua 27/08/25 23:00;Qui 28/08/25 03:00;Qua 27/08/25 06:00;Qua 27/08/25 10:00;Emergência;Operação;;0
185;7764;4;1.7.16.3;"Bloquear Circuito de Emergência (3Q20; 3Q24; 3Q26)";0;0;4 hrs;Qui 28/08/25 03:00;Qui 28/08/25 07:00;Qua 27/08/25 10:00;Qua 27/08/25 14:00;Emergência;Operação;;0
186;487;3;1.7.17;Peneiramento;0;0;13 hrs;Sex 22/08/25 23:00;Sáb 23/08/25 12:00;Sex 22/08/25 06:00;Sex 22/08/25 19:00;Peneiramento;;;0
187;13083;4;1.7.17.1;Abrir Comporta 3Q22A para Peneira 3Q87 para Limpeza do 3Q21;0;0;0 hrs;Sex 22/08/25 23:00;Sex 22/08/25 23:00;Sex 22/08/25 06:00;Sex 22/08/25 06:00;Peneiramento;;;0
188;7761;4;1.7.17.2;Esvaziar Chute da Peneira 3Q87 para 3Q88 e 3PP1;0;0;0,5 hrs;Sex 22/08/25 23:00;Sex 22/08/25 23:30;Sex 22/08/25 06:00;Sex 22/08/25 06:30;Peneiramento;Operação;;0
189;13088;4;1.7.17.3;Descarregar Material de Limpeza do Circuito de Peneira para T2, T4 e T5;0;0;0 hrs;Sex 22/08/25 23:00;Sex 22/08/25 23:00;Sex 22/08/25 06:00;Sex 22/08/25 06:00;Peneiramento;Operação;;0
190;13022;4;1.7.17.4;Limpeza da Peneira 3Q87;0;0;6 hrs;Sex 22/08/25 23:30;Sáb 23/08/25 05:30;Sex 22/08/25 06:30;Sex 22/08/25 12:30;Peneiramento;Operação;;0
191;419;4;1.7.17.5;Realizar Bloqueio Elétrico da Peneira 3Q87 e 3PP1;0;0;2 hrs;Sáb 23/08/25 05:30;Sáb 23/08/25 07:30;Sex 22/08/25 12:30;Sex 22/08/25 14:30;Peneiramento;Operação;;0
192;13026;4;1.7.17.6;"Realizar Bloqueio do Circuito de Camada de Forramento (3Q88; 3Q89; 3Q90)";0;0;2 hrs;Sáb 23/08/25 07:30;Sáb 23/08/25 09:30;Sex 22/08/25 14:30;Sex 22/08/25 16:30;Peneiramento;Operação;;0
193;13023;4;1.7.17.7;"Esvaziar Circuito de Finos de PQ (3Q95; 3Q97; 3Q98)";0;0;0,5 hrs;Sáb 23/08/25 09:30;Sáb 23/08/25 10:00;Sex 22/08/25 16:30;Sex 22/08/25 17:00;Peneiramento;Operação;;0
194;11987;4;1.7.17.8;"Realizar Bloqueio Elétrico do Circuito de Finos de PQ (3Q95; 3Q97; 3Q98)";0;0;2 hrs;Sáb 23/08/25 10:00;Sáb 23/08/25 12:00;Sex 22/08/25 17:00;Sex 22/08/25 19:00;Peneiramento;Operação;;0
195;486;3;1.7.18;Pátio de Pelotas;93,37;100;105 hrs;Sáb 16/08/25 07:00;Qua 20/08/25 16:00;Sex 15/08/25 13:00;Seg 18/08/25 08:00;Pátio de Pelotas;;;-0,07
196;438;4;1.7.18.1;Esvaziar Correias do Circuito, Realizar Limpezas dos Chutes do Circuito e Posicionar Correias para Manutenção (3PP5 e 3PP6);100;100;6 hrs;Sáb 16/08/25 07:00;Sáb 16/08/25 13:00;Sex 15/08/25 13:00;Sex 15/08/25 19:00;Pátio de Pelotas;Operação;;0
197;437;4;1.7.18.2;Realizar Bloqueio Elétrico;100;100;2 hrs;Sáb 16/08/25 13:00;Sáb 16/08/25 15:00;Sex 15/08/25 19:00;Sex 15/08/25 21:00;Pátio de Pelotas;Operação;;0
198;436;4;1.7.18.3;Teste Operacional do Bloqueio;100;100;2 hrs;Sáb 16/08/25 15:00;Sáb 16/08/25 17:00;Sex 15/08/25 21:00;Sex 15/08/25 23:00;Pátio de Pelotas;Operação;;0
199;13089;4;1.7.18.4;Realizar Limpeza da 3PP5;90;100;70,63 hrs;Sáb 16/08/25 17:00;Qua 20/08/25 16:00;Sex 15/08/25 23:00;Seg 18/08/25 08:00;Pátio de Pelotas;Operação;;-0,04
200;13090;4;1.7.18.5;Realizar Limpeza do Caminho de Rolamento da 3PP6;90;100;70,63 hrs;Sáb 16/08/25 17:00;Qua 20/08/25 16:00;Sex 15/08/25 23:00;Seg 18/08/25 08:00;Pátio de Pelotas;Operação;;-0,04
201;854;4;1.7.18.6;Limpar Máquina 3PP6 (Realizar no Final da Parada);100;100;48 hrs;Sáb 16/08/25 17:00;Seg 18/08/25 17:00;Sex 15/08/25 23:00;Dom 17/08/25 23:00;Pátio de Pelotas;Operação;;0
202;476;2;1.8;Manutenção;1,33;2,9;1348,5 hrs;Sex 15/08/25 07:30;Sex 10/10/25 12:00;Sex 15/08/25 07:30;Sex 10/10/25 12:00;;;;0,03
203;607;3;1.8.1;Pátio de Alimentação;4,88;7,52;966 hrs;Sex 15/08/25 08:00;Qua 24/09/25 14:00;Sex 15/08/25 08:00;Seg 22/09/25 17:00;Alimentação;;;-0,01
204;13176;4;1.8.1.1;Pátio de Alimentação Disponível para Manutenção;9;9;472 hrs;Seg 18/08/25 08:00;Dom 07/09/25 00:00;Seg 18/08/25 08:00;Dom 07/09/25 00:00;Alimentação;;N;0
205;13165;4;1.8.1.2;Pátio de Alimentação Disponível para Automação;5;5;794 hrs;Seg 18/08/25 08:00;Sáb 20/09/25 10:00;Seg 18/08/25 08:00;Sáb 20/09/25 10:00;Alimentação;;N;0
206;17502;4;1.8.1.3;Alimentação - PQ;0;0;137 hrs;Seg 01/09/25 00:00;Sáb 06/09/25 17:00;Seg 01/09/25 00:00;Sáb 06/09/25 17:00;Alimentação;;;0
207;17503;5;1.8.1.3.1;3PA7 TB1 SUBSTITUIR TAMBOR COMPLETO + TROCA DOS ROLAMENTOS TB3 + ADEQUAÇÃO DA PROTEÇÃO DO REDUTOR;0;0;108 hrs;Seg 01/09/25 00:00;Sex 05/09/25 12:00;Seg 01/09/25 00:00;Sex 05/09/25 12:00;Alimentação;;;0
208;17504;6;1.8.1.3.1.1;BLOQUEAR CORREIA;0;0;0,5 hrs;Seg 01/09/25 00:00;Seg 01/09/25 00:30;Seg 01/09/25 00:00;Seg 01/09/25 00:30;Alimentação;CLEBER PIZONI;;0
209;17505;6;1.8.1.3.1.2;MONTAGEM DE ANDAIME PARA 3PA7 TB1 SUBSTITUIR TAMBOR COMPLETO;0;0;2 hrs;Seg 01/09/25 00:30;Seg 01/09/25 02:30;Seg 01/09/25 00:30;Seg 01/09/25 02:30;Alimentação;CLEBER PIZONI;;0
210;17506;6;1.8.1.3.1.3;APOIO ELÉTRICO PARA DESLIGAR MOTOR;0;0;1,5 hrs;Seg 01/09/25 02:30;Seg 01/09/25 04:00;Seg 01/09/25 02:30;Seg 01/09/25 04:00;Alimentação;ROGERSON CURTO;;0
211;17507;6;1.8.1.3.1.4;INTERDITAR CORREIA;0;0;0,5 hrs;Seg 01/09/25 04:00;Seg 01/09/25 04:30;Seg 01/09/25 04:00;Seg 01/09/25 04:30;Alimentação;CLEBER PIZONI;;0
212;17508;6;1.8.1.3.1.5;ABRIR PTS PARA 3PA7 TB1 SUBSTITUIR TAMBOR COMPLETO;0;0;0,5 hrs;Seg 01/09/25 08:00;Seg 01/09/25 08:30;Seg 01/09/25 08:00;Seg 01/09/25 08:30;Alimentação;CLEBER PIZONI;;0
213;17509;6;1.8.1.3.1.6;DESATUAR CONTRAPESO;0;0;3 hrs;Seg 01/09/25 08:30;Seg 01/09/25 11:30;Seg 01/09/25 08:30;Seg 01/09/25 11:30;Alimentação;CLEBER PIZONI;;0
214;17510;6;1.8.1.3.1.7;PASSAR DE INTERDIÇÃO PARA BLOQUEIO;0;0;0,5 hrs;Seg 01/09/25 11:30;Seg 01/09/25 12:00;Seg 01/09/25 11:30;Seg 01/09/25 12:00;Alimentação;CLEBER PIZONI;;0
215;17511;6;1.8.1.3.1.8;RETIRAR PROTEÇÕES RAC7;0;0;0,25 hrs;Seg 01/09/25 13:00;Seg 01/09/25 13:15;Seg 01/09/25 13:00;Seg 01/09/25 13:15;Alimentação;CLEBER PIZONI;;0
216;17512;6;1.8.1.3.1.9;RETIRAR MANGOTES DE LUBRIFICAÇÃO DOS MANCAIS;0;0;0,25 hrs;Seg 01/09/25 13:15;Seg 01/09/25 13:30;Seg 01/09/25 13:15;Seg 01/09/25 13:30;Alimentação;CLEBER PIZONI;;0
217;17513;6;1.8.1.3.1.10;REALIZAR COLO E  TRAVAR CORREIA COM ABRAÇADEIRAS;0;0;0,5 hrs;Seg 01/09/25 13:30;Seg 01/09/25 14:00;Seg 01/09/25 13:30;Seg 01/09/25 14:00;Alimentação;CLEBER PIZONI;;0
218;17514;6;1.8.1.3.1.11;SACAR MOTOREDUTOR;0;0;2,5 hrs;Seg 01/09/25 14:00;Seg 01/09/25 16:30;Seg 01/09/25 14:00;Seg 01/09/25 16:30;Alimentação;CLEBER PIZONI;;0
219;17515;6;1.8.1.3.1.12;POSICIONAR TALHAS NO PAU DE CARGA;0;0;0,25 hrs;Seg 01/09/25 16:00;Seg 01/09/25 16:15;Seg 01/09/25 16:00;Seg 01/09/25 16:15;Alimentação;CLEBER PIZONI;;0
220;17516;6;1.8.1.3.1.13;REALIZAR PEGAS PARA RETIRARDA DO TAMBOR;0;0;0,25 hrs;Seg 01/09/25 16:15;Seg 01/09/25 16:30;Seg 01/09/25 16:15;Seg 01/09/25 16:30;Alimentação;CLEBER PIZONI;;0
221;17517;6;1.8.1.3.1.14;RETIRAR PARAFUSOS DA BASE DOS MANCAIS;0;0;0,5 hrs;Seg 01/09/25 16:30;Seg 01/09/25 17:00;Seg 01/09/25 16:30;Seg 01/09/25 17:00;Alimentação;CLEBER PIZONI;;0
222;17518;6;1.8.1.3.1.15;ABRIR PTS PARA 3PA7 TB1 SUBSTITUIR TAMBOR COMPLETO;0;0;0,5 hrs;Ter 02/09/25 08:00;Ter 02/09/25 08:30;Ter 02/09/25 08:00;Ter 02/09/25 08:30;Alimentação;CLEBER PIZONI;;0
223;17519;6;1.8.1.3.1.16;RETIRAR TAMBOR DA BASE E POSICIONAR EM LOCAL ADEQUADO;0;0;1,5 hrs;Ter 02/09/25 08:30;Ter 02/09/25 10:00;Ter 02/09/25 08:30;Ter 02/09/25 10:00;Alimentação;CLEBER PIZONI;;0
224;17520;6;1.8.1.3.1.17;POSICIONAR TAMBOR NOVO NA BASE;0;0;2 hrs;Ter 02/09/25 10:00;Ter 02/09/25 12:00;Ter 02/09/25 10:00;Ter 02/09/25 12:00;Alimentação;CLEBER PIZONI;;0
225;17521;6;1.8.1.3.1.18;VERIFICAR ALINHAMENTO DO TAMBOR NA BASE;0;0;0,25 hrs;Ter 02/09/25 13:00;Ter 02/09/25 13:15;Ter 02/09/25 13:00;Ter 02/09/25 13:15;Alimentação;CLEBER PIZONI;;0
226;17522;6;1.8.1.3.1.19;CHECAR FOLGA DOS ROLAMENTOS NOS MANCAIS PRÉ MONTADOS ;0;0;0,5 hrs;Ter 02/09/25 13:15;Ter 02/09/25 13:45;Ter 02/09/25 13:15;Ter 02/09/25 13:45;Alimentação;CLEBER PIZONI;;0
227;17523;6;1.8.1.3.1.20;PASSAR PARAFUSOS NOS MANCAIS E APERTAR;0;0;0,25 hrs;Ter 02/09/25 13:45;Ter 02/09/25 14:00;Ter 02/09/25 13:45;Ter 02/09/25 14:00;Alimentação;CLEBER PIZONI;;0
228;17524;6;1.8.1.3.1.21;RETIRAR PEGAS DOS TAMBOR;0;0;0,25 hrs;Ter 02/09/25 14:00;Ter 02/09/25 14:15;Ter 02/09/25 14:00;Ter 02/09/25 14:15;Alimentação;CLEBER PIZONI;;0
